301028;CLIENT;SARL CCVM - VAPOTE MOI VENETTE;;ccvm-amiens@outlook.fr;;;;80340;28/09/2019;27/09/2020;1;0
301030;NON CLIENT;SARL CLEBAN - AU POIVRE ET SEL;05 56 45 61 13;;516 ROUTE DE PAUILLAC;;LE PIAN MEDOC;33290;;;4;0
301031;NON CLIENT;COOK AND WAVE;0618437803;;Chemin de la Mer;;CAPBRETON;40130;;;5;0
301032;CLIENT;SARL LES VIGNERONS TRAITEURS-Piz.Seleyre;05 56 94 87 26;levigneron2@wanadoo.fr;1 Impasse Berg;;LATRESNE;33360;07/01/2019;06/01/2023;12;0
301034;NON CLIENT;PIZZA JA SELEYRE les vignerons traiteur;0606658760;;1 impasse Berg;;LATRESNE;33360;;;2;0
301035;CLIENT;SARL NAPOLI - Restaurant La Mamma;05 62 35 42 04;mamma65@laposte.net;7 Avenue des Forges;;TARBES;65000;31/07/2018;31/10/2023;5;-72
301036;CLIENT;SARL TAPASPORT - La Plancha;05 62 31 82 87;plancha65@laposte.net;9 Avenue des Forges;;TARBES;65000;31/07/2018;30/10/2023;5;-72
301037;NON CLIENT;FEST&ART ORGANISIATION;0621077775;;175 AVENUE CARNOT;;CENON;33150;;;2;0
301038;CLIENT;SARL LE KOMPTOIR DES AMIS;;lekomptoiredesamis@gmail.com;4 Rue Dufourcq;;SAINT JEAN DE LUZ;64500;22/06/2018;21/06/2021;5;-14,4
301039;NON CLIENT;LE LOUP;0769293941;;66 RUE DU LOUP;;BORDEAUX;33000;;;6;0
301040;NON CLIENT;HILTON GARDEN HILL;;;17 Allée de Rio;Quai de Paludate;BORDEAUX;33800;;;1;0
301041;CLIENT;SARL LA FRATERNITE;;yacine.mender@gmail.com;1 RUE SAINT FRANCOIS;;BORDEAUX;33000;;28/06/2019;6;0
301042;NON CLIENT;SAS CASA GAIA;0661954538;contact@casagaia.fr;16 BIS RUE LATOUR;;BORDEAUX;33000;;;4;0
301043;CLIENT;SARL ADMA  - Chez Carmen;05 56 86 29 24;;71 Avenue Jean Jaurès;;FLOIRAC;33270;11/09/2018;10/09/2021;1;-36
301044;NON CLIENT;LE CHAT LENT;0618282501;marie.recegant@orange.fr;3 rue de Bordeaux;;ARES;33740;;;4;0
301045;NON CLIENT;SARL BELLA CIAO;;;14 PLACE PIERRE RENAUDEL;;BORDEAUX;33800;;;7;0
301046;NON CLIENT;SARL TERRES INCONNUS ( La Ligne Rouge);06 24 64 84 26;contact@laligne-rouge.com;20-22 Quai Richelieu;;BORDEAUX;33000;;;6;0
301047;NON CLIENT;APC - LE COIN D'ANA;0640062581;lecoindanabordeaux@gmail.com;70 rue Judaique;;BORDEAUX;33000;;;4;0
301048;NON CLIENT;SARL LE PIAN PIZZA;0556396160;;535 rue Pasteur;;LE PIAN EN MEDOC;33290;;;4;0
301049;CLIENT;SAS LE MASCARET - Traiteur;;33lemacasret@gmail.com;8 Rue Ségulier;;BORDEAUX;33810;31/08/2018;;1;0
301050;NON CLIENT;SNC BIAK "Le Navarre";;behety.dominique64@gmail.com;119 Avenue Henri de Navarre;;BAYONNE;64100;;;7;0
301051;NON CLIENT;LE MONDE DANS VOTRE TASSE;05 58 56 91 30;sarldhhb@gmail.com;7 Place du Marché;;SAINT PAUL LES DAX;40990;;;7;0
301052;ANCIEN CLIENT;SAS MARTY COMPAGNIE -Bien être à tt prix;;martycompagnie.bdx@gmail.com;48 Cours de l' argonne;;BORDEAUX;33000;;;6;0
301053;CLIENT;EI LYDIA OLLINO GUERIN - Beach Burger;;guerin@icloud.com;10 Place Castille;Le Penon;SEIGNOSSE;64570;30/04/2019;;5;-237
301054;NON CLIENT;SARL B-CED AUTHENTIQUE"LE ZINC ATHENTIQU;0664320712;benjaminrolland@yahoo.fr;42 rue Fonneuve;;LIBOURNE;33500;;;2;0
301055;CLIENT;CEVEO "BAR";05 56 03 95 01;bombannes@ceveo.com;Village Vancance Ceveo les Dunes;Domaine de Bombannes;CARCANS;33121;;18/07/2019;1;0
301056;CLIENT;L EPICERIE DE CHOIX - MY CHOPS;0670605022;benjamin@lepiceriedechoix.fr;22 JEAN JACQUES ROUSSEAU;;BORDEAUX;33000;;;4;0
301057;CLIENT;BISTRORAMA - Bistro Regent La Teste;05 47 44 94 79;contact@bistrorama.fr;22 CENTRE COMMERCIAL CAP OCEAN;RUE LAGRUA;LA TESTE DE BUCH;33260;12/04/2019;11/04/2020;1;-2424
301058;NON CLIENT;SAS LUKAS " BISTROT NIEL";0623356133;nathaliehortion@gmail.com;7 AV ABADIE;;BORDEAUX;33100;;;2;0
301059;CLIENT;SARL LUIXA;05 59 85 33 14;luixa.contact@gmail.com;13 Rue de l'Industrie;;SAINT JEAN DE LUZ;64500;25/09/2018;24/09/2022;5;-14,4
301060;CLIENT;SAS MORDU PRODUITS FINS;;vincentbarret85@gmail.com;151 Rue du Faubourg Poissoinière;;PARIS 9E;75009;17/08/2018;16/08/2021;1;-28,8
301061;CLIENT;SARL STICKY "Sticky Fingers";;meuniereric.auto@gmail.com;100 Rue Lagrua;;LA TESTE DE BUCH;33260;20/07/2018;19/07/2021;12;-36
301062;CLIENT;SAS CHEZ GEORGES;;lacabaneapizza40200@gmail.com;6 Rue du Casino;;MIMIZAN;40200;18/07/2018;17/07/2022;5;-162,29
301063;CLIENT;AGENCE COTE OUEST;;g.petit@coteouestfrance.com;LE GARAGE;40 QUAI DE BRAZZA;BORDEAUX;33100;;31/05/2019;1;0
301064;NON CLIENT;SARL LILI & LEON;;claire.doussau@lilietleon.fr;22 rue des menuts;;BORDEAUX;33000;;;1;0
301065;CLIENT;SARL FUFU 2;;;71 Cours Portal;;BORDEAUX;33300;18/07/2018;17/07/2021;1;-36
301066;NON CLIENT;SARL LE MEUNIER D'EYRANS;0556727369;;1 RUE DES OREILLES;;SAINT MEDARD D'EYRANS;33650;;;6;0
301068;CLIENT;EI GRENOUILLET Brice - La Tour Blanche;05 53 90 04 15;grenouilletbrice@gmail.com;13 Rue St Sicaire;;La Tour Blanche;24320;01/10/2018;30/08/2022;5;-54
301069;CLIENT;SARL LE GARDE-MANGER - Halle Boca;09 81 68 13 92;legardemangerbx@gmail.com;Halle Boca;Quai de Paludate;BORDEAUX;33100;09/11/2018;08/11/2022;1;0
301070;NON CLIENT;RM Labège;0679134231;remiboglio@hotmail.fr;700 La Pyrénéenne;Centre Commercial;Labège;31670;;;5;0
301071;NON CLIENT;PRESSING DE LA RENNEY;;;102 AVENUE DU 11 NOVEMBRE;;BLANQUEFORT;33290;;;4;0
301072;NON CLIENT;L&O DYOMING;;;103 av Charles de Gaulle;;BRUGES;33520;;;4;0
301073;NON CLIENT;FONDAUDEGE PRESSING;;;79 RUE FONDAUDEGE;;BORDEAUX;33000;;;4;0
301074;NON CLIENT;ARTY CAFE;0557839784;;40 rue du Palais Gallien;;BORDEAUX;33000;;;4;0
301075;CLIENT;SARL SANTOSHA LYON;;santoshafactures@gmail.com;1 Rue Hippolyte Flandrin;;LYON;69001;03/08/2018;02/08/2022;7;0
301076;CLIENT;EURL LES CISEAUX DE DAVINA;07 69 96 15 64;davina.dupont@sfr.fr;28 Ter Zone de Beauchêne;;CISSAC;33250;10/10/2019;09/10/2020;3;-138,85
301078;NON CLIENT;Begue Francis;0558720083;;63 avenue du general de gaulle;;CAPBRETON;40130;;;;0
301079;NON CLIENT;Dorval;0768305026;;;;;;;;5;0
301080;CLIENT;SAS LA COLLATION;;lacollationcontact@gmail.com;5 Rue de Guienne;;BORDEAUX;33000;29/08/2018;28/08/2021;1;-24
301081;NON CLIENT;LES ARTISANS DU BON GOUT SARL;0556626755;;5 rue de L'oeuille;;CADILLAC;33410;;;2;0
301082;CLIENT;SAS UNIVERS-TEK - TALENCE;;belhorma@hotmail.com;3 RUE RENE BAILLOUX;;TALENCE;33800;;;1;-828
301083;NON CLIENT;SAS AKIBA FOOD;;;23 PLACE DE LA FERME DE RICHEMONT;;BORDEAUX;33000;;;1;0
301084;CLIENT;Townsend International Wines - La Cave;05 57 98 66 04;claire@townsend-international.com;24 Rue du Général de Gaulle;;Cadillac;33410;22/11/2018;21/11/2019;1;0
301085;NON CLIENT;ENVOL;0667947601;isabelle.jovelet@ea-envol.fr;40 rue du Moulineau;;EYSINES;33320;;;6;0
301086;NON CLIENT;SARL TI-PAYENKE;0768305026;christophedorval@yahoo.com;38 avenue de Paris;;LORMONT;33310;;;5;0
301088;NON CLIENT;DURANT JORDANE;0782318860;jordane06560@gmail.com;8 avenue du centre;;messanges;40660;;;5;0
301089;NON CLIENT;L'ATELIER COIFFURE;0675854432;gaelle-eh@hotmail.fr;33 avenue Gramont;;BIARRITZ;64200;;;5;0
301090;NON CLIENT;CATARINO;0556442035;emie.lili@orange.fr;24 BVD VICTOR HUGO;;CREONS;33670;;;2;0
301091;NON CLIENT;SARL EVENTYR GAME;0670241819;contact@eventyr.fr;16 Avenue de Broglie;;PESSAC;33600;;;5;0
301092;NON CLIENT;SARL EVENTYR FOOD;0643929433;contact@eventyr.fr;16 Avenue de Broglie;;PESSAC;33600;;;5;0
301093;CLIENT;SANDWICHERIE AKSOY Kadir;;kadiraksoy4233@gmail.com;1 Rue Roger Salendro;;CENON;33150;24/08/2018;23/08/2022;1;-14,4
301094;CLIENT;SARL LAURA - Le Baron Gourmand;05 57 24 26 40;contact@barongourmand.com;4 Route de Montesquieu;;BARON;33750;24/10/2019;23/10/2020;1;0
301095;NON CLIENT;SECB "CARRE DU LAC";0664922222;fredcoussemacker@gmail.com;BVD JACQUES CHABAN DELMAS;;BRUGES;33520;;;2;0
301096;NON CLIENT;SAS ERP - SWEET LIGHT;05 35 54 44 64;contact@sweet-light.fr;4 Rue du Mirail;;BORDEAUX;33000;;;12;0
301097;ANCIEN CLIENT;SARL BFP - Le Moulin  de Floirac;;matt.farbos@gmail.com;1 Avenue de la Libération;;FLOIRAC;33270;;17/10/2019;1;0
301098;CLIENT;SARL INJ "Pitaya Angers";;touatijamel37@gmail.com;6 PLACE ROMAIN;;ANGERS;49100;24/08/2018;23/08/2021;1;-36
301099;NON CLIENT;SARL SAJULEM;0661799198;contact@etxe-m.com;14 Avenue du Marechal Foch;;BIARRITZ;64600;;;5;0
301100;CLIENT;SAS NETO ET FILS - Festival des Pains;05 59 35 70 41;netovictor@orange.fr;Rue Gambetta;;BEDOUS;64490;03/09/2018;02/09/2022;5;-32,4
301101;CLIENT;SAS OVD/On va déguster;;fabien.chaumon@orange.fr;24 Place de la Cathedrale;;BAZAS;33430;09/11/2018;08/11/2019;5;-896,76
301102;CLIENT;SARL LA SCALA;05 59 22 54 20;boutiquelascala@orange.fr;4 Avenue du Marechal Foch;Espace Foch;BIARRITZ;64200;01/11/2018;31/10/2022;5;-32,4
301103;CLIENT;SAS TSE - L'Escala;05 56 68 67 05;lescala33@yahoo.com;C.C de L'Olivey;Avenue de la République;SAINT LOUBES;33450;13/11/2018;12/11/2023;12;0
301105;NON CLIENT;COTE FRUITS;0686794029;;112 AV DE LA REPUBLIQUE;;SAINT LOUBES;33450;;;2;0
301106;NON CLIENT;EI PRUNET JEAN JACQUES- LE BACCHUS;0686771654;lebistrot64@outlook.fr;45 rue des cordeliers;;BAYONNE;64100;;;5;0
301107;NON CLIENT;SARL CAJOMAPI/L'ATELIER DU TERROIR;0559594642;latelierduterroir@gmail.com;3 Place du Forail;;BIDACHE;64520;;;5;0
301108;CLIENT;EURL LILIE'S BURGER;;wilfridpeaudeau@hotmail.fr;4 Route des Deux Ponts;Lieu-Dit La Métairie;CAMBLANES ET MEYNAC;33360;25/02/2019;24/02/2020;1;0
301109;CLIENT;EI JACQUES FERRER - La Cauvignacaise;05 56 65 48 76;bricon.francine@orange.fr;2 Pièce de la Lande;;CAUVIGNAC;33690;28/09/2018;27/09/2022;5;0
301110;NON CLIENT;Brasserie de la Poste;;allarypatrick@gmail.com;5 Place St Projet;;BORDEAUX;33000;;;7;0
301111;NON CLIENT;WOK TO WOK;;;;;;;;;12;0
301113;CLIENT;SARL DURCUDOY ERIC - Le Soly''Less;;ericdurcudoy@icloud.com;95 Avenue de Montbrun;;ANGLET;64600;02/11/2018;01/11/2022;5;-48
301115;NON CLIENT;LES EMBOUCANEURS;0629181719;sarltimbert@gmail.com;;;;;;;;0
301116;CLIENT;SAS AJ DIFFUSION - Papaye&Goy. Lormont;;jcalon@icloud.com;CENTRE COMMERCIAL CARREFOUR LORMONT;;LORMONT;33270;22/05/2018;;1;0
301117;ANCIEN CLIENT;SAS AJ DIFFUSION - Papaye&Goy. Meriadeck;;jcalon@icloud.com;CENTRE COMMERCIAL MERIADECK;;BORDEAUX;33270;;31/05/2019;1;0
301119;CLIENT;SARL SO WINES;05 56 02 52 09;montigny.sof@gmail.com;43 Rue Borie;;BORDEAUX;33000;11/09/2018;31/08/2021;1;0
301121;NON CLIENT;CHICKEN CROUSTY;0631242081;jihad.s02@gmail.com;70 boulevard Tourasse;;PAU;64000;;;5;0
301122;NON CLIENT;IBER CAFE;0645410138;;32 AV JEAN JAURES;;LUGON ET L'ILE DU CARNEY;33240;;;2;0
301123;NON CLIENT;TROCHUT DIDIER;0689547629;;4 BEAULIEU;;COUTRAS;33230;;;2;0
301124;NON CLIENT;SARL REV ANGE - LE BISTROT DES ANGES;;vincent.moll]@bistrotdesanges.fr;19 Rue Rode;;BORDEAUX;33000;;;12;0
301125;NON CLIENT;SAS LE BISTROT DU ROND POINT -L'ALOUETTE;05 57 26 90 15;bistrotdelalouette@orange.fr;2 AV DU GENERAL LECLERC;;PESSAC;33600;;;12;0
301126;NON CLIENT;SARL BOUCHERIE DU CENTRE;05599478;;11 Quai Maurice Ravel;;CIBOURE;64500;;;5;0
301127;CLIENT;SARL CARIBOU - Le Garde Manger;05 59 59 43 57;gmbayonne@gmail.com;6 rue du Port de Castets;;BAYONNE;64100;19/10/2018;18/10/2022;5;-14,4
301128;NON CLIENT;EI BARDIAU CEDRIC/ BAR LE XAPATAN;0559257655;cedric.bardiau@otmail.com;29 rue des Cordeliers;;BAYONNE;64100;;;5;0
301129;CLIENT;SARL 4B - Le Saint Georges;;sarl4b@hotmail.com;1 Place Camille Julian;;BORDEAUX;33000;07/01/2019;06/01/2022;7;0
301130;CLIENT;BARRIERE SUN WINE SAS;05 57 41 14 96;bswine_lb@yahoo.fr;17 Route de Bergerac;;Pineuilh;33220;09/10/2018;08/10/2022;1;-18
301131;NON CLIENT;COMPTOIR CHOCOLATHE;0556521818;contact@comptoirchocothe.com;44 RUE DES TROIS CONILS;;BORDEAUX;33000;;;12;0
301133;CLIENT;SAS VINALIUM FRANCE;;vinaliumfrance@gmail.com;55 Bis Avenue Pierre Belzunce;;IDRON;64320;12/04/2019;11/04/2023;5;0
301134;NON CLIENT;LEVEVRE Damien;0650632122;;;;;;;;;0
301135;NON CLIENT;BRASSERIE TERRES NEUVES;0672405329;0557718083;PLACE TERRES NEUVES;;BEGLES;33130;;;2;0
301136;CLIENT;SARL SANTOSHA TALENCE;09 83 55 60 55;santoshafactures@gmail.com;337-349 Cours de la Libération;;TALENCE;33400;18/12/2018;17/12/2022;7;0
301137;CLIENT;SARL EL BAHIA - Boucherie Halal;05 56 21 14 94;sellahmhamed@gmail.com;4 Place des Capucins;;BORDEAUX;33000;;17/10/2019;1;0
301138;NON CLIENT;SARL EL MORDJAN;06 67 68 18 88;sellahmhamed@gmail.com;PLACE DES CAPUCINS;;BORDEAUX;33000;;;1;0
301139;NON CLIENT;SARL MOTOCULTURE LANGONNAISE;0556630029;mot.langonnaise@orange.fr;66 cours du Mar de lattre de Tassigny;;LANGON;33210;;;;0
301140;NON CLIENT;BISTRO REGENT - SAINT MEDARD EN JALLES;0556357438;nicolas.remaut@gmail.com;136 AVENUE MONTAIGNE;;SAINT MEDARD EN JALLES;33127;;;12;0
301141;CLIENT;SARL HOTEL DE LA GARE - Le Marsan;05 58 06 24 36;hoteldelagare0710@orange.fr;229 Av. du 34ème Regiment d'Infanterie;;MONT DE MARSAN;40000;08/10/2018;07/10/2021;5;-14,4
301142;CLIENT;SAS LIZARRA OSTATUA/Cafe de la Paix Xabi;05 59 37 00 99;;4 Place Floquet;;SAINT JEAN PIED DE PORT;64220;28/02/2019;27/02/2023;7;0
301143;CLIENT;SARL EMINELO - Vapote-moi Cognac;;Laurent.rx@hotmail.com;40 Rue de l'Anisserie;Centre Commercial Auchan;COGNAC;16100;;23/09/2019;1;0
301144;CLIENT;EURL MADA - Vapote-moiI Val De Fontenay;09 62 69 55 09;manuel22dasilva@gmail.com;Val de Fontenay;;FONTENAY SOUS BOIS;93470;;17/10/2019;1;0
301145;NON CLIENT;SAS LE FOURNIL DE BASSU;0953005413;;Rond Point des Champs;;BASSUSSARRY;64200;;;5;0
301146;NON CLIENT;COMPTOIR D'INDOCHINE;0648117691;;228 COURS DE LA MARNE;;BORDEAUX;33000;;;12;0
301147;NON CLIENT;Les Bruyères;;afontaine@conservateur-conseil.fr;16 Avenue Louis Broglie;;PESSAC;33600;;;7;0
301148;NON CLIENT;L'ARBOUSIER;0611175762;lareservebordeaux@gmail.com;18 PLACE DU PARLEMENT;;BORDEAUX;33000;;;12;0
301149;NON CLIENT;O HUIT;06 59 87 09 26;;8 RUE GEORGE BARRES;;BORDEAUX;33000;;;12;0
301150;NON CLIENT;LE SALON DU LAC;0648704463;ninatoucta@outlook.fr;11 LOTISSEMENT LE LUGAT;;ST MAGNE;33125;;;2;0
301151;NON CLIENT;SAS PELLETIER "L'EPICURIENNE";0556716744;;6 PLACE GEORGES CLEMENCEAU;;LA REOLE;33190;;;2;0
301152;NON CLIENT;LE MABLY;0556443010;jt.lemably@gmail.com;12 RUE MABLY;;BORDEAUX;33000;;;12;0
301153;NON CLIENT;CASEY&CITY-SARL EBDH;0607480909;thecity@hotmail.fr;14,RUE CASTELNAULT DAUROS;;BORDEAUX;33000;;;12;0
301154;NON CLIENT;LA CREPERIE;0557293381;contact@creperie-pessac.com;198,AVENUE DU HAUT LEVEQUE 33600 PESSAC;;PESSAC;33600;;;12;0
301156;NON CLIENT;EURL LA RENARDIERE;05 56 30 84 38;stelarenardiere@sfr.fr;29 Route du petit bois;;SAINT SULPICE ET CAMEYRAC;33450;;;1;0
301157;NON CLIENT;SARL MERKATUA;06 86 63 33 77;thibault.deverre@live.fr;17 rue Poissonnerie;;BAYONNE;64100;;;5;0
301158;NON CLIENT;SARL LM LOISIRS/LA BODEGA;0635311018;guerin.marceau@gmail.com;LA PIERRE SAINT MARTIN;;ARETTE;64570;;;5;0
301159;NON CLIENT;SANTOSHA FRANCHISE;;santoshafactures@gmail.com;;;;;;;7;0
301160;CLIENT;LE PONTAC;05 56 87 08 42;joao.mareal66@hotmail.com;FAGI;76 AVENUE DES PYRENEES;VILLENAVE D'ORNON;33140;24/10/2018;23/10/2019;12;0
301161;CLIENT;SARL LE PALUDATE MUNICH - Bistrot St Lou;05 56 78 99 69;contact@bistrot-st-lou.fr;16 Avenue Pasteur;;SAINT LOUBES;33320;23/07/2019;22/07/2020;12;-1080
301162;CLIENT;SARL CALCHABORD;05 56 75 84 86;lucas.william@wanadoo.fr;72 Route de Léognan;;VILLENAVE D'ORNON;33140;23/04/2019;22/04/2023;12;0
301163;NON CLIENT;SARL ANARCHIQUE;0627437619;;11 RUE HUGUERIE;;BORDEAUX;33000;;;12;0
301164;NON CLIENT;SAS CEGA / DUPLEX;;;24 Avenue Edouard vii;;BIARRITZ;64200;;;;0
301166;NON CLIENT;QUE TOI;0783747891;willdangthanhhai@gmail.com;39,COURS ALSACE LORRAINE;;BORDEAUX;33000;;;12;0
301167;NON CLIENT;FRUIT DE L'ORIENT;0612543242;;89,RUE DES FAURES;;BORDEAUX;33000;;;6;0
301168;CLIENT;EI LACOMBRADE FRANCETTE - Le Grang Large;;francette.lacombrade@gmail.com;4 Avenue de la cote d'argent;;MIMIZAN;40200;12/04/2019;11/04/2023;5;0
301170;NON CLIENT;SARL COTE ET LAC;06 74 78 45 79;contact@cote-et-lac.com;15RUE DES PARTERRES;;BISCARROSSE;40600;;;5;0
301171;NON CLIENT;ROUMEGOUX;;;;;;;;;13;0
301172;CLIENT;SAS LES 3 L;;jajalu33@hotmail.fr;24 Route de Bordeaux;;PAUILLAC;33250;22/10/2018;21/10/2022;13;0
301173;CLIENT;SARL LE 40 BISCARROSSE;05 58 04 65 87;le40.biscamail@gmail.com;1168 Avenue de la Republique;;BISCARROSSE;40600;13/11/2018;12/11/2022;5;-18
301175;NON CLIENT;L'ALCHIMISTE;05 56 92 16 54;;338 route de Toulouse;;BEGLES;33130;;;13;0
301176;CLIENT;SARL KIKA - Comptoir Steack House;;lucinda02@live.fr;Avenue de L'Europe;;LACANAU OCEAN;33680;22/01/2019;21/01/2020;1;0
301177;CLIENT;SARL CONSTANS PERMENTIER;05 56 71 05 69;sarlconstans@outlook.fr;12 Avenue Gabriel Chaigne;;LA REOLE;33190;15/11/2018;14/11/2022;5;-108
301178;CLIENT;SAS L'ECHO-PAINS;05 57 98 31 81;math.perez@free.fr;7 Lieu Dit Le Parent;;SAUTERNES;33210;05/07/2019;04/07/2022;5;0
301179;NON CLIENT;BOULANGERIE BELMONTE;;belmonte@orange.fr;;;;;;;13;0
301180;CLIENT;SARL QUVEE;05 40 12 36 24;daniel@viniversa.com;355 Avenue Thiers;;BORDEAUX;33100;12/11/2018;11/11/2021;12;-50,4
301181;NON CLIENT;SAS LES DEUX RIVES - CAFE DE  FRANCE;0634041139;;4 COURS DE VERDUN;;BORDEAUX;33000;;;12;0
301182;CLIENT;SARL HIRIGOINA - On Egin;;celinelamaison@hotmail.com;Rue Hiribehere;;USTARITZ;64480;17/06/2019;16/06/2022;5;0
301183;NON CLIENT;SARL PJM/RESTAURANT HORDAGO;0559258515;;42 RUE DE NAVARRE;;HASPARREN;64240;;;5;0
301185;CLIENT;SARL FLEURS & FLOWERS;09 87 76 69 96;fleursetflowers@gmail.com;198 Rue Fondaudège;Place Marie Brizard;BORDEAUX;33000;06/11/2018;05/11/2021;12;-14,4
301186;NON CLIENT;LA CANTERANNE;0556308005;;14 PLACE MAUCAILLOU;;BORDEAUX;33000;;;12;0
301187;NON CLIENT;SARL BER "Hush Hush";0662890467;crocketedwin@hotmail.fr;PLACE SAINTE COLOMBE;;BORDEAUX;33000;;;12;0
301188;NON CLIENT;SAS BURGERPIX - SLIMFREDDY'S;;;6 Rue Diamant;;LE HAILLAN;33185;;;1;0
301189;NON CLIENT;LE COUP DE THEATRE;0652556966;elsa.dauriac.33@gmail.com;18,RUE BOURBON;;BORDEAUX;33000;;;12;0
301190;NON CLIENT;DOMINIQUE CLEMENT;0622051979;clement.dom45@orange.fr;DON CAMILLO;54 RUE SAINTE CATHERINE;Orléans;45000;;;12;0
301191;CLIENT;SARL ANADIN - Le Marchal;05 56 28 13 19;adelzmerli@sfr.fr;85 Avenue du Général de Gaulle;;BRUGES;33520;04/01/2019;03/01/2024;1;-43,2
301192;NON CLIENT;SARL CHEMOI;;;13 AV DU GEN DE GAULLE;;LANGOIRAN;33550;;;1;0
301193;CLIENT;Tendance 64 - Café des Sports;05 56 72 07 65;bascus64@yahoo.fr;Tendance 64;7 avenue Charles de Gaulle;MARTILLAC;33650;;;13;0
301194;NON CLIENT;SARL MAGENCO;0559529736;marin@magenco.fr;Port de Plaisance;;ANGLET;64600;;;5;0
301195;NON CLIENT;SAS MSIKA;;msika.stephane@orange.fr;;;BORDEAUX;33000;;;7;0
301196;NON CLIENT;SARL GWENDAL ET MARINA;06 88 69 32 82;marinachagneau@orange.fr;2 chemin de Barbicadge;;CANEJAN;33610;;;13;0
301197;NON CLIENT;LA TERRASSE;;sojumapizza@gmail.com;3 RUE DE L'ESPLANADE;;BOULIAC;33270;;;12;0
301198;NON CLIENT;TABLE D'EMILIE;0768597860;;28 RUE VICTOR HUGO;;BRANTOME;24310;;;12;0
301199;NON CLIENT;FURY GAMES;07 87 39 62 52;oltaieb@gmail.com;456 avenue de Verdun;;MERIGNAC;33700;;;6;0
301201;NON CLIENT;VINS TEMPS;05 56 12 24 17;;9 avenue Forêt;;EYSINES;33320;;;6;0
301202;CLIENT;VAPTRONIK Libourne;09 84 58 30 66;Vaptronik@live.fr;91 Avenue de Verdun;;LIBOURNE;33500;20/11/2018;19/11/2023;5;0
301203;NON CLIENT;SIMON;06 87 12 28 33;;;;;;;;13;0
301204;NON CLIENT;SARL LA MARINA;0633417776;;24,BOULEVARD VEYRIER;;ARCACHON;33120;;;12;0
301206;NON CLIENT;SARL BAZAAR CAFE;;lesailfish@orange.fr;11 PLACE DES GRANDS HOMMES;;BORDEAUX;33000;;;12;0
301207;CLIENT;LA FORGE DE LEOGNAN;05 56 64 11 58;yann.guimbaud@gmail.com;67 Cours Maréchal Leclerc;;LEOGNAN;33850;08/02/2019;07/02/2023;1;0
301208;NON CLIENT;LE TROQUET;0699465113;;18 RUE FERNAND PHILLIIPART;;BORDEAUX;33000;;;12;0
301209;NON CLIENT;SARL LES DOCKS DU LAC/LE PARADISIO;0681584780;hesspat@live.fr;route de Maguide;;BISCARROSSE;40600;;;5;0
301210;NON CLIENT;LA CASA;0699727833;;68 AVENUE DE L'ENTRE DEUX MERS;;FARGUES SAINT HILAIRE;33370;;;12;0
301211;CLIENT;SAS FLOBERT - Itsaski;;daubabertrand@gmail.com;Quai Amiral Jauregueberry;;BAYONNE;64990;17/12/2018;16/12/2022;5;0
301212;NON CLIENT;La Table;;latableclc@yahoo.fr;;;;;;;7;0
301213;NON CLIENT;LE PISTOU;0665663935;gchevalerias16@gmail.com;PLACE DES HALLES;;Angouleme;16000;;;12;0
301215;NON CLIENT;PIQUE A COEUR;06 19 31 70 52;piqueacoeur@gmail.com;1Brue camille Flammarion;;BORDEAUX;33100;;;6;0
301216;CLIENT;EURL JSR - Casa Pizzas;05 59 69 99 99;casapizzas64120@gmail.com;19 rue Gambetta;;ST PALAIS;64120;08/01/2019;07/01/2023;5;-45,6
301217;NON CLIENT;SARL LE GARAGE TOQUE;0613801974;legaragetoque@free.fr;1 Av Maurice Martin;;MIMIZAN;40200;;;5;0
301218;CLIENT;SARL YS RESTAURATION-La Table de Caychac;05 57 65 08 72;yann.serra@gmail.com;2 Rue Edmond Blanc;;BLANQUEFORT;33290;16/10/2019;15/10/2023;6;-43,2
301220;NON CLIENT;SAS ZYMM - L'ENTRE DEUX VERRES;05 56 64 16 24;;8 Place Aristide Briand;;QUINSAC;33360;;;1;0
301221;CLIENT;SARL CHEZ MANU - L'Etape du Rider;05 62 40 51 26;chezmanu65@gmail.com;L'Etape du Rider;Peyragudes;GERM;65240;04/12/2018;03/12/2021;1;0
301222;NON CLIENT;SARL LA CRIQUE;05 56 41 81 32;lacrique.lesparre@orange.fr;;;;33340;;;13;0
301223;NON CLIENT;SARL GOUT ET SAVEURS D'ICI ET LA;0559247529;goutetsaveursdicietla@gmail.com;26 Avenue de Verdun;;BIARRITZ;64200;;;5;0
301224;CLIENT;EURL TRYTON - Le Ginkho;;khaginkho@gmail.com;1 Place Meynard;;BORDEAUX;33800;19/02/2019;18/02/2023;6;0
301225;NON CLIENT;SAS SPOTTER PESSAC KITCHEN;05 56 08 19 75;;198 Avenue du Haut Lévêque;;PESSAC;33600;;;6;0
301226;CLIENT;SARL FUFU BAYONNE;;;66 Rue d'Espagne;;BAYONNE;33000;29/01/2019;28/01/2022;1;0
301227;CLIENT;EURL LEXANA - L'Auberge Girondine;;frederic.callede@sfr.fr;1 LE PEYRAT;;STE CROIX DU MONT;33410;21/01/2019;20/01/2023;1;0
301228;NON CLIENT;BOULAN;0556440843;;10 RUE SICARD;;BORDEAUX;33000;;;12;0
